Date,^FVX,^IRX,^TNX,^TYX
2010-11-05,1.095,0.12,2.536,4.126
2010-11-08,1.13,0.11,2.563,4.138
2010-11-09,1.255,,2.659,4.25
2010-11-10,1.208,,2.648,4.237
2010-11-11,1.208,0.125,2.648,4.237
2010-11-12,1.348,,2.756,4.268
2010-11-15,1.493,,2.911,4.373
2010-11-16,1.467,,2.847,4.257
2010-11-17,1.457,,2.864,4.28
2010-11-18,1.488,,2.902,4.284
2010-11-19,1.512,,2.875,4.252
2010-11-22,1.433,,2.813,4.209
2010-11-23,1.386,0.14,2.762,4.168
2010-11-24,1.558,0.15,2.914,4.296
2010-11-29,1.497,,2.822,4.148
2010-11-30,1.464,,2.797,4.102
2010-12-01,1.622,,2.964,4.237
2010-12-02,1.675,,3.0,4.266
2010-12-03,1.619,0.13,3.017,4.312
2010-12-06,1.522,0.125,2.941,4.25
2010-12-07,1.752,0.14,3.165,4.426
2010-12-08,1.852,,3.236,4.443
2010-12-09,1.899,,3.223,4.4
2010-12-10,1.954,0.115,3.296,4.422
2010-12-13,1.892,0.12,3.283,4.401
2010-12-14,2.044,0.135,3.455,4.556
2010-12-15,2.099,,3.52,4.598
2010-12-16,2.067,0.125,3.477,4.582
2010-12-17,1.953,0.105,3.33,4.409
2010-12-20,1.953,0.1,3.349,4.462
2010-12-21,1.962,0.13,3.326,4.431
2010-12-22,2.001,,3.346,4.446
2010-12-23,2.052,,3.393,4.475
2010-12-27,2.049,0.12,3.351,4.422
2010-12-28,2.15,0.14,3.481,4.549
2010-12-29,2.029,,3.341,4.409
2010-12-30,2.07,0.11,3.369,4.43
2010-12-31,2.016,0.115,3.305,4.362
2011-01-03,2.021,0.12,3.342,4.398
2011-01-04,2.017,,3.346,4.437
2011-01-05,2.158,0.135,3.483,4.551
2011-01-06,2.083,0.14,3.419,4.534
2011-01-07,1.956,0.135,3.328,4.49
2011-01-10,1.928,,3.304,4.488
2011-01-11,1.962,,3.341,4.483
2011-01-12,1.969,,3.355,4.516
2011-01-13,1.906,,3.301,4.493
2011-01-14,1.929,0.145,3.333,4.531
2011-01-18,1.952,,3.364,4.561
2011-01-19,1.932,,3.337,4.526
2011-01-20,2.051,,3.459,4.622
2011-01-21,2.02,,3.416,4.574
2011-01-24,2.011,,3.408,4.558
2011-01-25,1.933,,3.319,4.47
2011-01-26,2.001,,3.428,4.598
2011-01-27,1.982,0.14,3.385,4.559
2011-01-28,1.926,,3.329,4.525
2011-01-31,1.952,,3.378,4.571
2011-02-01,2.021,,3.443,4.613
2011-02-02,2.099,,3.489,4.64
2011-02-03,2.159,,3.541,4.662
2011-02-04,2.277,,3.652,4.737
2011-02-07,2.275,,3.644,4.711
2011-02-08,2.385,0.145,3.725,4.763
2011-02-09,2.316,0.13,3.642,4.695
2011-02-10,2.397,0.11,3.708,4.773
2011-02-11,2.364,0.11,3.646,4.713
2011-02-14,2.351,0.11,3.614,4.666
2011-02-15,2.337,0.125,3.616,4.665
2011-02-16,2.349,0.11,3.621,4.674
2011-02-17,2.282,0.09,3.574,4.662
2011-02-18,2.274,,3.589,4.698
2011-02-22,2.136,0.1,3.461,4.605
2011-02-23,2.173,0.115,3.487,4.598
2011-02-24,2.186,0.12,3.438,4.535
2011-02-25,2.171,0.125,3.425,4.516
2011-02-28,2.137,0.135,3.414,4.49
2011-03-01,2.118,,3.414,4.49
2011-03-02,2.16,,3.464,4.555
2011-03-03,2.3,,3.572,4.639
2011-03-04,2.175,0.11,3.492,4.601
2011-03-07,2.18,0.1,3.497,4.608
2011-03-08,2.212,0.105,3.544,4.658
2011-03-09,2.147,0.095,3.469,4.599
2011-03-10,2.058,0.065,3.393,4.536
2011-03-11,2.043,0.07,3.393,4.541
2011-03-14,1.972,0.075,3.347,4.521
2011-03-15,1.97,0.095,3.323,4.468
2011-03-16,1.863,,3.212,4.388
2011-03-17,1.902,0.07,3.248,4.426
2011-03-18,1.943,,3.277,4.429
2011-03-21,2.021,0.07,3.323,4.445
2011-03-22,2.038,0.09,3.332,4.441
2011-03-23,2.046,0.085,3.348,4.448
2011-03-24,2.113,0.08,3.404,4.47
2011-03-25,2.169,0.08,3.444,4.506
2011-03-28,2.196,0.08,3.448,4.494
2011-03-29,2.229,0.095,3.491,4.545
2011-03-30,2.217,0.095,3.455,4.523
2011-03-31,2.225,0.09,3.454,4.508
2011-04-01,2.248,0.055,3.451,4.489
2011-04-04,2.197,0.035,3.431,4.49
2011-04-05,2.272,0.065,3.487,4.511
2011-04-06,2.313,0.05,3.545,4.585
2011-04-07,2.282,0.035,3.555,4.623
2011-04-08,2.3,0.035,3.57,4.63
2011-04-11,2.298,0.035,3.57,4.634
2011-04-12,2.21,0.045,3.5,4.575
2011-04-13,2.171,0.05,3.466,4.55
2011-04-14,2.211,0.065,3.485,4.541
2011-04-15,2.123,,3.41,4.468
2011-04-18,2.055,0.055,3.371,4.454
2011-04-19,2.058,0.055,3.356,4.427
2011-04-20,2.111,,3.4,4.454
2011-04-21,2.114,0.045,3.4,4.476
2011-04-25,2.066,0.045,3.363,4.459
2011-04-26,2.024,,3.32,4.399
2011-04-27,2.039,,3.368,4.463
2011-04-28,2.0,0.035,3.312,4.424
2011-04-29,1.975,,3.296,4.406
2011-05-02,1.967,0.03,3.286,4.393
2011-05-03,1.949,0.025,3.255,4.359
2011-05-04,1.937,0.02,3.223,4.329
2011-05-05,1.891,0.01,3.168,4.281
2011-05-06,1.863,0.005,3.157,4.295
2011-05-09,1.836,0.005,3.142,4.301
2011-05-10,1.894,0.025,3.195,4.334
2011-05-11,1.849,0.02,3.157,4.296
2011-05-12,1.882,0.02,3.23,4.352
2011-05-13,1.848,0.02,3.187,4.326
2011-05-16,1.805,,3.149,4.276
2011-05-17,1.786,,3.121,4.232
2011-05-18,1.842,0.04,3.171,4.288
2011-05-19,1.822,0.04,3.171,4.302
2011-05-20,1.799,,3.152,4.299
2011-05-23,1.786,0.045,3.134,4.274
2011-05-24,1.784,0.05,3.123,4.259
2011-05-25,1.766,,3.129,4.282
2011-05-26,1.727,,3.061,4.22
2011-05-27,1.709,0.035,3.064,4.24
2011-05-31,1.688,,3.05,4.216
2011-06-01,1.609,0.04,2.966,4.151
2011-06-02,1.65,,3.03,4.251
2011-06-03,1.608,0.03,2.997,4.231
2011-06-06,1.598,0.03,3.002,4.262
